unit,isced11,sex,geo\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 
NR,ED7,M,FI1C	: 	5255 	4945 	4506 	4470 	4455 	4265 
NR,ED7,M,FI1D	: 	5753 	5498 	5177 	4954 	4868 	4681 
NR,ED7,M,FI2	: 	0 	0 	0 	0 	0 	0 
NR,ED7,M,FI20	: 	0 	0 	0 	0 	0 	0 
NR,ED7,M,FIZ	: 	48 	0 	0 	0 	0 	0 
NR,ED7,M,FIZZ	: 	48 	0 	0 	0 	0 	0 
NR,ED7,M,FR	: 	458467 	429448 	412492 	403207 	396704 d	387089 
NR,ED7,M,FR1	: 	145218 	125535 	118252 	115863 	115208 	112506 
NR,ED7,M,FR10	: 	145218 	125535 	118252 	115863 	115208 	112506 
NR,ED7,M,FRB	: 	7769 	7267 	6971 	7002 	7186 	7231 
NR,ED7,M,FRB0	: 	7769 	7267 	6971 	7002 	7186 	7231 
NR,ED7,M,FRC	: 	12446 	12226 	12293 	12160 	11895 	11624 
NR,ED7,M,FRC1	: 	6589 	6351 	6392 	6171 	5938 	5774 
NR,ED7,M,FRC2	: 	5857 	5875 	5901 	5989 	5957 	5850 
NR,ED7,M,FRD	: 	19547 	17165 	17228 	16195 	15658 	15020 
NR,ED7,M,FRD1	: 	5303 	6294 	6070 	5618 	5402 	5268 
NR,ED7,M,FRD2	: 	14244 	10871 	11158 	10577 	10256 	9752 
NR,ED7,M,FRE	: 	42570 	37570 	36026 	34813 	34710 	34338 
NR,ED7,M,FRE1	: 	34715 	30016 	28414 	27325 	27137 	26622 
NR,ED7,M,FRE2	: 	7855 	7554 	7612 	7488 	7573 	7716 
NR,ED7,M,FRF	: 	33717 	35146 	33756 	34025 	32652 	31841 
NR,ED7,M,FRF1	: 	12962 	12351 	11937 	11705 	11343 	10788 
NR,ED7,M,FRF2	: 	6653 	8432 	7594 	8058 	7896 	7738 
NR,ED7,M,FRF3	: 	14102 	14363 	14225 	14262 	13413 	13315 
NR,ED7,M,FRG	: 	19952 	20519 	19614 	19377 	18646 	18104 
NR,ED7,M,FRG0	: 	19952 	20519 	19614 	19377 	18646 	18104 
NR,ED7,M,FRH	: 	20371 	19779 	19313 	18923 	18788 	17683 
NR,ED7,M,FRH0	: 	20371 	19779 	19313 	18923 	18788 	17683 
NR,ED7,M,FRI	: 	35650 	32387 	31397 	30386 	29592 	28420 
NR,ED7,M,FRI1	: 	24116 	20963 	20309 	19612 	19077 	18073 
NR,ED7,M,FRI2	: 	3039 	3027 	2979 	2946 	2920 	2829 
NR,ED7,M,FRI3	: 	8495 	8397 	8109 	7828 	7595 	7518 
NR,ED7,M,FRJ	: 	37400 	37374 	36002 	34813 	34058 	33232 
NR,ED7,M,FRJ1	: 	15457 	15157 	14470 	13678 	13449 	13183 
NR,ED7,M,FRJ2	: 	21943 	22217 	21532 	21135 	20609 	20049 
NR,ED7,M,FRK	: 	58180 	54962 	52478 	51477 	50925 	50326 
NR,ED7,M,FRK1	: 	6345 	6237 	6060 	6096 	6791 	6956 
NR,ED7,M,FRK2	: 	51835 	48725 	46418 	45381 	44134 	43370 
NR,ED7,M,FRL	: 	21972 	26074 	25865 	25052 	24458 	23978 
NR,ED7,M,FRL0	: 	21972 	26074 	25865 	25052 	24458 	23978 
NR,ED7,M,FRM	: 	471 	457 	416 	462 	491 	450 
NR,ED7,M,FRM0	: 	471 	457 	416 	462 	491 	450 
NR,ED7,M,FRY	: 	3204 	2987 	2881 	2659 	2437 d	: 
NR,ED7,M,FRY1	: 	1312 bd	720 	777 	726 	603 	538 
NR,ED7,M,FRY2	: 	26 bd	596 	571 	492 	393 	378 
NR,ED7,M,FRY3	: 	232 	212 	194 	173 	163 	168 
NR,ED7,M,FRY4	: 	1618 	1438 	1339 	1268 	1278 	1252 
NR,ED7,M,FRY5	: 	16 	21 	0 	0 	: 	: 
NR,ED7,M,FRZ	: 	0 	0 	0 	0 	0 	0 
NR,ED7,M,FRZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED7,M,HR	: 	23853 	23628 	22660 	22036 	70297 	70026 d
NR,ED7,M,HR0	: 	23853 	23628 	22660 	22036 	70297 	70026 d
NR,ED7,M,HR03	: 	5999 	6150 	6375 	6265 	21376 d	21259 d
NR,ED7,M,HR04	: 	17854 	17478 	16285 	15771 	48921 	48767 d
NR,ED7,M,HRZ	: 	0 	0 	0 	0 	0 	0 d
NR,ED7,M,HRZZ	: 	0 	0 	0 	0 	0 	0 d
NR,ED7,M,HU	34730 	34608 	33894 	32394 	31718 	31210 	32927 
NR,ED7,M,HU1	19053 	19053 	18354 	17470 	17325 	16901 	17289 
NR,ED7,M,HU11	17786 	17748 	17089 	16045 	16068 	15691 	16011 
NR,ED7,M,HU12	1267 	1305 	1265 	1425 	1257 	1210 	1278 
NR,ED7,M,HU2	5845 	6060 	6263 	5891 	5611 	5704 	6088 
NR,ED7,M,HU21	691 	692 	738 	705 	674 	695 	762 
NR,ED7,M,HU22	1534 	1679 	1970 	1881 	1776 	1749 	1909 
NR,ED7,M,HU23	3620 	3689 	3555 	3305 	3161 	3260 	3417 
NR,ED7,M,HU3	9832 	9495 	9277 	9033 	8782 	8605 	9550 
NR,ED7,M,HU31	2002 	2000 	1963 	1785 	1691 	1627 	1891 
NR,ED7,M,HU32	4518 	4360 	4097 	4014 	3884 	3825 	4341 
NR,ED7,M,HU33	3312 	3135 	3217 	3234 	3207 	3153 	3318 
NR,ED7,M,HUZ	0 	0 	0 	0 	0 	0 	0 
NR,ED7,M,HUZZ	0 	0 	0 	0 	0 	0 	0 
NR,ED7,M,IE	: 	15332 	13404 	12727 	13121 	11134 	13409 
NR,ED7,M,IE0	: 	15332 	13404 	12727 	13121 	11134 	13409 
NR,ED7,M,IE04	: 	2346 	: 	: 	: 	: 	: 
NR,ED7,M,IE05	: 	5167 	: 	: 	: 	: 	: 
NR,ED7,M,IE06	: 	7819 	: 	: 	: 	: 	: 
NR,ED7,M,IEZ	: 	0 	0 	0 	0 	0 	0 
NR,ED7,M,IEZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED7,M,IS	: 	1361 	: 	: 	: 	1566 	: 
NR,ED7,M,IS0	: 	1361 	: 	: 	: 	1566 	: 
NR,ED7,M,IS00	: 	1361 	: 	: 	: 	1566 	: 
NR,ED7,M,IT	: 	292694 	284016 	283018 	285243 	288018 	288131 
NR,ED7,M,ITC	: 	73761 	71178 	69491 	66770 	67576 	65203 
NR,ED7,M,ITC1	: 	21097 	20023 	19091 	17903 	18876 	17624 
NR,ED7,M,ITC2	: 	35 	45 	54 	37 	43 	37 
NR,ED7,M,ITC3	: 	5314 	5141 	5243 	5384 	5694 	5708 
NR,ED7,M,ITC4	: 	47315 	45969 	45103 	43446 	42963 	41834 
NR,ED7,M,ITF	: 	63669 	61414 	60789 	61530 	64972 	64038 
NR,ED7,M,ITF1	: 	6900 	7257 	7443 	7962 	9023 	9089 
NR,ED7,M,ITF2	: 	1037 	1063 	1013 	990 	1057 	1066 
NR,ED7,M,ITF3	: 	35041 	33164 	31598 	31415 	31837 	30661 
NR,ED7,M,ITF4	: 	12860 	12490 	12775 	13143 	14430 	14471 
NR,ED7,M,ITF5	: 	881 	872 	878 	835 	943 	923 
NR,ED7,M,ITF6	: 	6950 	6568 	7082 	7185 	7682 	7828 
NR,ED7,M,ITG	: 	24008 	24352 	25386 	27073 	27921 	28203 
NR,ED7,M,ITG1	: 	18548 	18889 	19803 	21175 	21636 	21823 
NR,ED7,M,ITG2	: 	5460 	5463 	5583 	5898 	6285 	6380 
NR,ED7,M,ITH	: 	53247 	51500 	51326 	49321 	49923 	48471 
NR,ED7,M,ITH1	: 	373 	322 	262 	224 	236 	206 
NR,ED7,M,ITH2	: 	3389 	3301 	3208 	3181 	3149 	3105 
NR,ED7,M,ITH3	: 	17035 	16243 	16559 	15623 	15803 	15220 
NR,ED7,M,ITH4	: 	4947 	4895 	4822 	4836 	5117 	5154 
NR,ED7,M,ITH5	: 	27503 	26739 	26475 	25457 	25618 	24786 
NR,ED7,M,ITI	: 	78009 	75572 	76026 	75137 	77573 	77270 
NR,ED7,M,ITI1	: 	20033 	19684 	19947 	19315 	20540 	21292 
NR,ED7,M,ITI2	: 	3945 	4371 	4444 	4685 	4148 	4312 
NR,ED7,M,ITI3	: 	7674 	7572 	7484 	7404 	8214 	8214 
NR,ED7,M,ITI4	: 	46357 	43945 	44151 	43733 	44671 	43452 
NR,ED7,M,ITZ	: 	0 	0 	0 	5412 	53 	4946 
NR,ED7,M,ITZZ	: 	0 	0 	0 	5412 	53 	4946 
NR,ED7,M,LI	: 	193 	190 	170 	167 	172 	165 
NR,ED7,M,LI0	: 	193 	190 	170 	167 	172 	165 
NR,ED7,M,LI00	: 	193 	190 	170 	167 	172 	165 
NR,ED7,M,LT	: 	9843 	10104 	10161 	10431 	10818 	10929 
NR,ED7,M,LT0	: 	9843 	10104 	10161 	10431 	10818 	10929 
NR,ED7,M,LT00	: 	: 	10104 	10161 	10431 	10818 	10929 
NR,ED7,M,LT01	: 	5242 	: 	: 	: 	: 	: 
NR,ED7,M,LT02	: 	4601 	: 	: 	: 	: 	: 
NR,ED7,M,LTZ	: 	: z	: 	: 	: 	: 	: 
NR,ED7,M,LTZZ	: 	: z	: 	: 	: 	: 	: 
NR,ED7,M,LU	: 	1211 	1196 	1233 	1209 	: 	: 
NR,ED7,M,LU0	: 	1211 	1196 	1233 	1209 	: 	: 
NR,ED7,M,LU00	: 	1211 	1196 	1233 	1209 	: 	: 
NR,ED7,M,LV	: 	6657 	6410 	5994 	5665 	4580 	4228 
NR,ED7,M,LV0	: 	6657 	6410 	5994 	5665 	4580 	4228 
NR,ED7,M,LV00	: 	6657 	6410 	5994 	5665 	4580 	4228 
NR,ED7,M,ME	: 	475 	: 	: 	: 	: 	: 
NR,ED7,M,ME0	: 	475 	: 	: 	: 	: 	: 
NR,ED7,M,ME00	: 	475 	: 	: 	: 	: 	: 
NR,ED7,M,MK	: 	1271 	: 	1282 	1711 	1206 	1564 
NR,ED7,M,MK0	: 	1271 	: 	1282 	1711 	1206 	1564 
NR,ED7,M,MK00	: 	1271 	: 	1282 	1711 	1206 	1564 
NR,ED7,M,MT	: 	1988 	1886 	1694 	1581 d	1512 	1382 
NR,ED7,M,MT0	: 	1988 	1886 	1694 	1581 d	1512 	1382 
NR,ED7,M,MT00	: 	1988 	1886 	1694 	1581 d	1512 	1382 
NR,ED7,M,NL	: 	82080 	79414 	77989 	75468 	47040 	44470 
NR,ED7,M,NL1	: 	6434 	5729 	5603 	5891 	3878 	3835 
NR,ED7,M,NL11	: 	4798 	4094 	4088 	4003 	3165 	3111 
NR,ED7,M,NL12	: 	914 	987 	742 	811 	444 	451 
NR,ED7,M,NL13	: 	722 	647 	773 	1077 	269 	273 
NR,ED7,M,NL2	: 	13660 	12924 	12209 	12272 	7583 	7443 
NR,ED7,M,NL21	: 	4007 	3860 	4012 	3710 	2490 	2433 
NR,ED7,M,NL22	: 	8701 	8375 	7639 	8081 	4778 	4674 
NR,ED7,M,NL23	: 	952 	689 	557 	481 	315 	336 
NR,ED7,M,NL3	: 	44208 	43392 	42824 	41230 	25955 	24487 
NR,ED7,M,NL31	: 	7771 	7437 	6453 	6829 	4565 	4320 
NR,ED7,M,NL32	: 	14505 	14971 	15811 	14317 	8210 	7693 
NR,ED7,M,NL33	: 	21609 	20432 	19601 	19226 	12983 	12296 
NR,ED7,M,NL34	: 	323 	553 	958 	857 	197 	178 
NR,ED7,M,NL4	: 	12749 	12678 	13378 	13092 	7494 	7579 
NR,ED7,M,NL41	: 	9087 	8869 	9644 	9016 	5351 	5271 
NR,ED7,M,NL42	: 	3662 	3808 	3734 	4076 	2143 	2308 
NR,ED7,M,NLZ	: 	5029 e	4691 	3975 	2983 	2130 	1126 
NR,ED7,M,NLZZ	: 	5029 e	4691 	3975 	2983 	2130 	1126 
NR,ED7,M,NO	: 	30882 	28877 	28016 	27190 	26386 	24495 
NR,ED7,M,NO0	: 	30684 	28752 	27863 	27047 	26173 	24364 
NR,ED7,M,NO01	: 	8875 	8427 	8327 	8306 	8324 	7459 
NR,ED7,M,NO02	: 	802 	709 	626 	558 	480 	417 
NR,ED7,M,NO03	: 	1329 	1091 	979 	921 	863 	776 
NR,ED7,M,NO04	: 	3108 	2881 	2749 	2584 	2391 	2139 
NR,ED7,M,NO05	: 	4734 	4300 	4080 	3968 	3688 	3765 
NR,ED7,M,NO06	: 	8901 	8440 	8281 	8082 	7857 	7459 
NR,ED7,M,NO07	: 	2935 	2904 	2821 	2628 	2570 	2349 
NR,ED7,M,NOZ	: 	198 	125 	153 	143 	213 	131 
NR,ED7,M,NOZZ	: 	198 	125 	153 	143 	213 	131 
NR,ED7,M,PL	: 	159903 	166870 	172803 	177980 	185755 	200041 
NR,ED7,M,PL2	: 	32425 	33918 	35516 	36445 	37766 	41292 
NR,ED7,M,PL21	: 	19016 	19968 	20968 	21418 	22108 	24324 
NR,ED7,M,PL22	: 	13409 	13950 	14548 	15027 	15658 	16968 
NR,ED7,M,PL4	: 	21347 	22169 	23013 	23680 	25137 	26688 
NR,ED7,M,PL41	: 	15127 	15560 	16073 	15984 	17121 	18049 
NR,ED7,M,PL42	: 	4582 	5003 	5314 	6051 	6464 	6967 
NR,ED7,M,PL43	: 	1638 	1606 	1626 	1645 	1552 	1672 
NR,ED7,M,PL5	: 	16215 	17686 	18390 	19754 	20603 	22830 
NR,ED7,M,PL51	: 	13904 	15514 	15936 	16967 	17509 	19245 
NR,ED7,M,PL52	: 	2311 	2172 	2454 	2787 	3094 	3585 
NR,ED7,M,PL6	: 	20175 	21477 	22396 	23042 	23390 	24639 
NR,ED7,M,PL61	: 	7085 	6966 	7220 	7428 	7385 	7844 
NR,ED7,M,PL62	: 	3650 	3771 	3896 	4092 	4399 	4874 
NR,ED7,M,PL63	: 	9440 	10740 	11280 	11522 	11606 	11921 
NR,ED7,M,PL7	: 	13583 	13900 	14756 	15245 	15782 	17050 
NR,ED7,M,PL71	: 	11118 	11506 	11860 	12239 	12417 	13430 
NR,ED7,M,PL72	: 	2465 	2394 	2896 	3006 	3365 	3620 
NR,ED7,M,PL8	: 	18173 	18748 	19354 	20112 	21539 	23205 
NR,ED7,M,PL81	: 	9560 	9884 	10167 	10446 	11379 	11887 
NR,ED7,M,PL82	: 	4939 	5043 	5376 	5609 	5656 	6219 
NR,ED7,M,PL84	: 	3674 	3821 	3811 	4057 	4504 	5099 
NR,ED7,M,PL9	: 	37985 	38972 	39378 	39702 	41538 	44337 
NR,ED7,M,PL91	: 	35356 	36275 e	36489 e	36722 	38471 e	40891 e
NR,ED7,M,PL92	: 	2629 	2697 e	2889 e	2980 	3067 e	3446 e
NR,ED7,M,PLZ	: 	0 	: z	: z	0 	0 	0 
NR,ED7,M,PLZZ	: 	0 	: z	: z	0 	0 	0 
NR,ED7,M,PT	: 	54983 	54576 	54664 	54311 	56231 	55841 
NR,ED7,M,PT1	: 	54507 	54055 	54190 	53811 	55761 	55309 
NR,ED7,M,PT11	: 	18750 	18258 	18726 	18096 	19019 	19547 
NR,ED7,M,PT15	: 	666 	687 	632 	692 	811 	721 
NR,ED7,M,PT16	: 	9956 	10062 	9963 	10288 	11235 	10995 
NR,ED7,M,PT17	: 	24085 	23991 	23979 	23884 	23788 	23078 
NR,ED7,M,PT18	: 	1050 	1057 	890 	851 	908 	968 
NR,ED7,M,PT2	: 	248 	250 	185 	225 	227 	270 
NR,ED7,M,PT20	: 	248 	250 	185 	225 	227 	270 
NR,ED7,M,PT3	: 	228 	271 	289 	275 	243 	262 
NR,ED7,M,PT30	: 	228 	271 	289 	275 	243 	262 
NR,ED7,M,PTZ	: 	0 	0 	0 	0 	0 	0 
NR,ED7,M,PTZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED7,M,RO	: 	68261 	66557 	67025 	68439 	74487 	75014 
NR,ED7,M,RO1	: 	17591 	17414 	17232 	18199 	19660 	19232 
NR,ED7,M,RO11	: 	11112 	10920 	10926 	11122 	12635 	12127 
NR,ED7,M,RO12	: 	6479 	6494 	6306 	7077 	7025 	7105 
NR,ED7,M,RO2	: 	14089 	13812 	14522 	14601 	14806 	15100 
NR,ED7,M,RO21	: 	9317 	9248 	9924 	10162 	10329 	10281 
NR,ED7,M,RO22	: 	4772 	4564 	4598 	4439 	4477 	4819 
NR,ED7,M,RO3	: 	24478 	23186 	22721 	22933 	26614 	26307 
NR,ED7,M,RO31	: 	2195 	2159 	2215 	2256 	2526 	2432 
NR,ED7,M,RO32	: 	22283 	21027 	20506 	20677 	24088 	23875 
NR,ED7,M,RO4	: 	12103 	12145 	12550 	12706 	13407 	14375 
NR,ED7,M,RO41	: 	3524 	3427 	3395 	3483 	3392 	3885 
NR,ED7,M,RO42	: 	8579 	8718 	9155 	9223 	10015 	10490 
NR,ED7,M,ROZ	: 	0 	0 	0 	0 	0 	0 
NR,ED7,M,ROZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED7,M,RS	: 	17780 	: 	: 	: 	: 	: 
NR,ED7,M,RS1	: 	14457 	: 	: 	: 	: 	: 
NR,ED7,M,RS11	: 	10396 	: 	: 	: 	: 	: 
NR,ED7,M,RS12	: 	4061 	: 	: 	: 	: 	: 
NR,ED7,M,RS2	: 	3323 	: 	: 	: 	: 	: 
NR,ED7,M,RS21	: 	1159 	: 	: 	: 	: 	: 
NR,ED7,M,RS22	: 	2164 	: 	: 	: 	: 	: 
NR,ED7,M,RSZ	: 	: z	: 	: 	: 	: 	: 
NR,ED7,M,RSZZ	: 	: z	: 	: 	: 	: 	: 
NR,ED7,M,SE	: 	62082 	61156 	60246 	59808 	58932 	58627 
NR,ED7,M,SE1	: 	29967 	29442 	28959 	28997 	28808 	28541 
NR,ED7,M,SE11	: 	14573 	14656 	14429 	14367 	14375 	14373 
NR,ED7,M,SE12	: 	15394 	14786 	14530 	14630 	14433 	14168 
NR,ED7,M,SE2	: 	22663 	22523 	22263 	22121 	21918 	22200 
NR,ED7,M,SE21	: 	2522 	2389 	2334 	2151 	2179 	2081 
NR,ED7,M,SE22	: 	9420 	9621 	9697 	9753 	9513 	9906 
NR,ED7,M,SE23	: 	10721 	10513 	10232 	10217 	10226 	10213 
NR,ED7,M,SE3	: 	9452 	9191 	9024 	8690 	8206 	7886 
NR,ED7,M,SE31	: 	2640 	2503 	2396 	2268 	1984 	1974 
NR,ED7,M,SE32	: 	639 	616 	525 	483 	489 	486 
NR,ED7,M,SE33	: 	6173 	6072 	6103 	5939 	5733 	5426 
NR,ED7,M,SEZ	: 	0 	0 	0 	0 	0 	0 
NR,ED7,M,SEZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED7,M,SI	: 	7755 	7924 	7899 	7992 	8278 	9302 
NR,ED7,M,SI0	: 	7755 	7924 	7899 	7992 	8278 	9302 
NR,ED7,M,SI01	: 	: 	: 	: 	: 	: 	2314 
NR,ED7,M,SI02	: 	: 	: 	: 	: 	: 	6935 
NR,ED7,M,SI03	: 	1787 	1875 	1980 	2067 	2134 	2314 
NR,ED7,M,SI04	: 	5968 	6049 	5919 	5925 	6144 	6988 
NR,ED7,M,SIZ	: 	0 	0 	0 	0 	0 	0 
NR,ED7,M,SIZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED7,M,SK	: 	21495 	23142 	24620 	26616 	27158 	28174 
NR,ED7,M,SK0	: 	21495 	23142 	24620 	26616 	27158 	28174 
NR,ED7,M,SK01	: 	8539 	9113 	9257 	10127 	10153 	10430 
NR,ED7,M,SK02	: 	4011 	4390 	4903 	5364 	5731 	5952 
NR,ED7,M,SK03	: 	3852 	4201 	4605 	4912 	4856 	4934 
NR,ED7,M,SK04	: 	5093 	5438 	5855 	6213 	6418 	6858 
NR,ED7,M,SKZ	: 	0 	0 	0 	0 	0 	0 
NR,ED7,M,SKZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED7,M,TR	: 	: 	: 	305070 	: 	201445 	175976 
NR,ED7,M,TR1	: 	: 	: 	82435 	: 	56705 	45569 
NR,ED7,M,TR10	: 	: 	: 	82435 	: 	56705 	45569 
NR,ED7,M,TR2	: 	: 	: 	8997 	: 	5065 	4597 
NR,ED7,M,TR21	: 	: 	: 	4791 	: 	2719 	2058 
NR,ED7,M,TR22	: 	: 	: 	4206 	: 	2346 	2539 
NR,ED7,M,TR3	: 	: 	: 	31094 	: 	19252 	17208 
NR,ED7,M,TR31	: 	: 	: 	14598 	: 	10628 	9117 
NR,ED7,M,TR32	: 	: 	: 	6780 	: 	3813 	3797 
NR,ED7,M,TR33	: 	: 	: 	9716 	: 	4811 	4294 
NR,ED7,M,TR4	: 	: 	: 	29829 	: 	18041 	15618 
NR,ED7,M,TR41	: 	: 	: 	11390 	: 	7276 	6235 
NR,ED7,M,TR42	: 	: 	: 	18439 	: 	10765 	9383 
NR,ED7,M,TR5	: 	: 	: 	52757 	: 	39890 	37400 
NR,ED7,M,TR51	: 	: 	: 	37885 	: 	30059 	29039 
NR,ED7,M,TR52	: 	: 	: 	14872 	: 	9831 	8361 
NR,ED7,M,TR6	: 	: 	: 	23933 	: 	15125 	13304 
NR,ED7,M,TR61	: 	: 	: 	9374 	: 	6990 	5434 
NR,ED7,M,TR62	: 	: 	: 	8287 	: 	4038 	4688 
NR,ED7,M,TR63	: 	: 	: 	6272 	: 	4097 	3182 
NR,ED7,M,TR7	: 	: 	: 	16443 	: 	11053 	8774 
NR,ED7,M,TR71	: 	: 	: 	7021 	: 	4304 	3131 
NR,ED7,M,TR72	: 	: 	: 	9422 	: 	6749 	5643 
NR,ED7,M,TR8	: 	: 	: 	13401 	: 	7196 	6438 
NR,ED7,M,TR81	: 	: 	: 	3504 	: 	2147 	1464 
NR,ED7,M,TR82	: 	: 	: 	1408 	: 	540 	404 
NR,ED7,M,TR83	: 	: 	: 	8489 	: 	4509 	4570 
NR,ED7,M,TR9	: 	: 	: 	8592 	: 	5560 	4556 
NR,ED7,M,TR90	: 	: 	: 	8592 	: 	5560 	4556 
NR,ED7,M,TRA	: 	: 	: 	10993 	: 	7256 	6997 
NR,ED7,M,TRA1	: 	: 	: 	8744 	: 	6475 	6131 
NR,ED7,M,TRA2	: 	: 	: 	2249 	: 	781 	866 
NR,ED7,M,TRB	: 	: 	: 	11867 	: 	7576 	6922 
NR,ED7,M,TRB1	: 	: 	: 	6712 	: 	4648 	4175 
NR,ED7,M,TRB2	: 	: 	: 	5155 	: 	2928 	2747 
NR,ED7,M,TRC	: 	: 	: 	14729 	: 	8726 	8593 
NR,ED7,M,TRC1	: 	: 	: 	7762 	: 	5618 	4776 
NR,ED7,M,TRC2	: 	: 	: 	5432 	: 	2728 	3706 
NR,ED7,M,TRC3	: 	: 	: 	1535 	: 	380 	111 
NR,ED7,M,TRZ	: 	: 	: 	: z	: 	: z	: z
NR,ED7,M,TRZZ	: 	: 	: 	: z	: 	: z	: z
NR,ED7,M,UK	: 	177548 	174379 	168629 	174319 	177532 	178874 
NR,ED7,M,UKC	: 	7291 	6994 	6591 	7002 	7783 	7290 
NR,ED7,M,UKD	: 	16759 	16724 	15387 	15635 	15185 	15681 
NR,ED7,M,UKE	: 	12983 	13263 	12365 	13166 	12916 	13247 
NR,ED7,M,UKF	: 	12679 	11965 	11814 	11606 	11547 	13028 
NR,ED7,M,UKG	: 	16189 	15926 	15923 	17201 	18290 	16834 
NR,ED7,M,UKH	: 	10000 	9751 	9494 	10165 	10756 	11132 
NR,ED7,M,UKI	: 	40159 	39880 	38616 	38213 	38755 	38749 
NR,ED7,M,UKJ	: 	21552 	21350 	20106 	20337 	21760 	21909 
NR,ED7,M,UKK	: 	9814 	9371 	8765 	9019 	8640 	9240 
NR,ED7,M,UKL	: 	8247 	8218 	8856 	10603 	11249 	10631 
NR,ED7,M,UKM	: 	18592 	17832 	17698 	18226 	17282 	17941 
NR,ED7,M,UKN	: 	3283 	3105 	3014 	3146 	3369 	3192 
NR,ED7,M,UKZ	: 	0 	0 	0 	0 	0 	0 
NR,ED7,T,AT	: 	135346 	135560 	137752 	140269 	139697 	140087 
NR,ED7,T,AT1	: 	76482 	75382 	75707 	76682 	76049 	75890 
NR,ED7,T,AT11	: 	2097 	1557 	1350 	1243 	1128 	718 
NR,ED7,T,AT12	: 	12308 	11647 	11301 	10815 	9905 	8641 
NR,ED7,T,AT13	: 	62077 	62178 	63055 	64624 	65016 	66531 
NR,ED7,T,AT2	: 	23346 	24389 	25252 	25944 	26700 	26474 
NR,ED7,T,AT21	: 	3977 	4207 	4292 	4353 	4410 	4241 
NR,ED7,T,AT22	: 	19369 	20181 	20960 	21591 	22289 	22234 
NR,ED7,T,AT3	: 	35519 	35789 	36793 	37643 	36948 	37723 
NR,ED7,T,AT31	: 	13190 	13206 	13337 	13566 	13300 	13533 
NR,ED7,T,AT32	: 	7857 	7767 	7971 	8149 	8096 	8673 
NR,ED7,T,AT33	: 	14072 	14412 	15067 	15551 	15223 	15209 
NR,ED7,T,AT34	: 	400 	404 	418 	377 	330 	309 
NR,ED7,T,ATZ	: 	0 	0 	0 	0 	0 	0 
NR,ED7,T,ATZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED7,T,BE	: 	102785 	102424 	97979 	97945 	92959 	95732 
NR,ED7,T,BE1	: 	29292 	27956 	24894 	26010 	24382 	25723 
NR,ED7,T,BE10	: 	29292 	27956 	24894 	26010 	24382 	25723 
NR,ED7,T,BE2	: 	46115 	47864 	47248 	47293 	46601 	49214 
NR,ED7,T,BE21	: 	9030 	8069 	7635 	8299 	7917 	7676 
NR,ED7,T,BE22	: 	1979 	1611 	1576 	1773 	1782 	1482 
NR,ED7,T,BE23	: 	17325 	15657 	16342 	15517 	15534 	19003 
NR,ED7,T,BE24	: 	17090 	21867 	21226 	21704 	20991 	20330 
NR,ED7,T,BE25	: 	691 	660 	469 	0 	377 	723 
NR,ED7,T,BE3	: 	27378 	26604 	25837 	24642 	21976 	20784 
NR,ED7,T,BE31	: 	11269 	10974 	11051 	10799 	9651 	9310 
NR,ED7,T,BE32	: 	3587 	3370 	3162 	3015 	2724 	2446 
NR,ED7,T,BE33	: 	10623 	10435 	9967 	9275 	8288 	7864 
NR,ED7,T,BE34	: 	266 	279 	258 	211 	184 	158 
NR,ED7,T,BE35	: 	1633 	1546 	1399 	1342 	1129 	1006 
NR,ED7,T,BEZ	: 	0 	0 	0 	0 	0 	11 
NR,ED7,T,BEZZ	: 	0 	0 	0 	0 	0 	11 
NR,ED7,T,BG	: 	74680 	77627 	81592 	85634 	85823 	82951 
NR,ED7,T,BG3	: 	23519 	25139 	27936 	29520 	29197 	27728 
NR,ED7,T,BG31	: 	1802 	1427 	1155 	931 	1065 	789 
NR,ED7,T,BG32	: 	7963 	9829 	11026 	12352 	11396 	11143 
NR,ED7,T,BG33	: 	9447 	9886 	11159 	11671 	11922 	11101 
NR,ED7,T,BG34	: 	4307 	3997 	4596 	4566 	4814 	4695 
NR,ED7,T,BG4	: 	51161 	52488 	53656 	56114 	56626 	55223 
NR,ED7,T,BG41	: 	39372 	40973 	41833 	44247 	46058 	44500 
NR,ED7,T,BG42	: 	11789 	11515 	11823 	11867 	10568 	10723 
NR,ED7,T,BGZ	: 	0 	: z	: z	: z	: z	: z
NR,ED7,T,BGZZ	: 	0 	: z	: z	: z	: z	: z
NR,ED7,T,CH	: 	70070 	68425 	66707 	65036 	63316 	59973 
NR,ED7,T,CH0	: 	66210 	64703 	63097 	61732 	60685 	57323 
NR,ED7,T,CH01	: 	17237 	16736 	16036 	15686 	15750 	14769 
NR,ED7,T,CH02	: 	14573 	14466 	14120 	13759 	13399 	12161 
NR,ED7,T,CH03	: 	4498 	4409 	4418 	4256 	4279 	4025 
